change_id,num_change,ccfinder,cloneworks_type1,cloneworks_type2blind,cloneworks_type3pattern,cloneworks_type3token,conqat,deckard,duplo,iclones,nicad5,simcad,simian
2503,12,0.666666667,0,0,0,0,0.666666667,0.416666667,0,0.75,0,0,0.583333333
2531,10,0.3,0,0.1,0.3,0.1,0,0.7,0,0,0,0,0
2531,10,0.3,0,0.1,0.3,0.1,0.3,0.7,0,0,0,0,0
2624,12,0,0,0,0.833333333,0.833333333,0,1,0,0.166666667,0,0.833333333,0
2624,12,0,0,0,0.833333333,0.833333333,0.333333333,1,0,0.166666667,0,0.833333333,0
3210,1,0,0,0,0,0,0,1,0,0,0,0,0
3210,1,0,0,0,0,0,0,1,0,0,0,0,0
3338,22,0.136363636,0.363636364,0.363636364,0.681818182,0.636363636,0,0.454545455,0,0.136363636,0,0.136363636,0
3338,22,0.136363636,0.363636364,0.363636364,0.681818182,0.636363636,0.136363636,0.454545455,0,0.136363636,0,0.136363636,0
4145,2,0,0,0,0,0,0,1,0,0,0,0,0
4145,2,0,0,0,0,0,0,1,0,0,0,0,0
4325,5,0,0,0,0,0,0,1,0,0,0,0,0
4325,5,0,0,0,0,0,0,1,0,0,0,0,0
66,11,0,0,0,0,0.545454545,0,0.454545455,0,0,0,0,0
67,11,0,0,0,0,0.545454545,0,0.454545455,0,0,0,0,0
159,7,0,0,0,0.428571429,0.428571429,0.428571429,1,0,0.428571429,0.428571429,0.428571429,0.285714286
238,3,0,0,0,0,0,0,0,0,0,0,0,1
501,11,0.454545455,0,0,0,0,0.363636364,0.545454545,0,1,0,0,0.363636364
687,14,0,0,0,0,0,0,1,0,0,0,0,0
881,5,0,0,0,0.4,0.4,0,0.8,0,0,0.4,0.4,0
881,5,0,0,0,0.4,0.4,0.4,0.8,0,0,0.4,0.4,0
1374,8,0,0,0,0,0,0,1,0,0,0,0,0
1374,8,0,0,0,0,0,0,1,0,0,0,0,0
1456,72,0.583333333,0,0,0,0,0,0.791666667,0,0,0,0,0.041666667
1456,72,0.583333333,0,0,0,0,0.194444444,0.791666667,0,0,0,0,0.041666667
1463,71,0.535211268,0,0,0,0,0,0.802816901,0,0,0,0,0.042253521
1463,72,0.527777778,0,0,0,0,0.194444444,0.791666667,0,0,0,0,0.041666667
1649,13,0,0,0,0,0,0,1,0,0,0,0,0
1649,13,0,0,0,0,0,0,1,0,0,0,0,0
1658,1,0,0,0,0,0,0,1,0,0,0,0,0
1658,1,0,0,0,0,0,0,1,0,0,0,0,0
1932,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
1932,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
2012,233,0,0,0,0,0,0,0.991416309,0,0,0,0,0.008583691
2012,233,0,0,0,0,0,0,0.991416309,0,0,0,0,0.008583691
2091,4,0,0,0,0,0,0,0,0,0,0,0,1
2091,4,0,0,0,0,0,0,0,0,0,0,0,1
2102,217,0.216589862,0,0,0,0,0,0.935483871,0,0,0,0,0
2102,217,0.216589862,0,0,0,0,0,0.935483871,0,0,0,0,0
2349,4,0,0,0,0,0,0,1,0,0,0,0,0
2349,4,0,0,0,0,0,0,1,0,0,0,0,0
2419,39,1,0,0,0,0,0,0,0,0,0,0,0
2419,39,1,0,0,0,0,0,0,0,0,0,0,0
2439,36,0.416666667,0,0,0,0,0,0.666666667,0,0,0,0,0
2439,37,0.405405405,0,0,0,0,0.189189189,0.648648649,0,0,0,0,0
2503,12,0.666666667,0,0,0,0,0,0.416666667,0,0.75,0,0,0.583333333
2503,12,0.666666667,0,0,0,0,0.666666667,0.416666667,0,0.75,0,0,0.583333333
2531,10,0.3,0,0.1,0.3,0.1,0,0.7,0,0,0.2,0,0
2531,10,0.3,0,0.1,0.3,0.1,0.3,0.7,0,0,0.2,0,0
2624,12,0,0,0,0.833333333,0.833333333,0,1,0,0.166666667,0.833333333,0.833333333,0
2624,12,0,0,0,0.833333333,0.833333333,0.333333333,1,0,0.166666667,0.833333333,0.833333333,0
3210,1,0,0,0,0,0,0,1,0,0,0,0,0
3210,1,0,0,0,0,0,0,1,0,0,0,0,0
3338,22,0.136363636,0.363636364,0.363636364,0.681818182,0.636363636,0,0.454545455,0,0.136363636,0.136363636,0.136363636,0
3338,22,0.136363636,0.363636364,0.363636364,0.681818182,0.636363636,0.136363636,0.454545455,0,0.136363636,0.136363636,0.136363636,0
4145,2,0,0,0,0,0,0,1,0,0,0,0,0
4145,2,0,0,0,0,0,0,1,0,0,0,0,0
4325,5,0,0,0,0,0,0,1,0,0,0,0,0
4325,5,0,0,0,0,0,0,1,0,0,0,0,0
436,10,0.3,0,0.3,0.5,0.5,0.3,0.8,0,0.3,0,0.3,0.3
682,21,0.095238095,0,0,0,0,0,1,0,0,0,0,0
1325,32,0,0,0,0,0,0,1,0,0,0,0,0
1325,32,0,0,0,0,0,0,1,0,0,0,0,0
1589,18,0.166666667,0,0,0,0,0,0.888888889,0,0.111111111,0,0,0
1589,18,0.166666667,0,0,0,0,0,0.888888889,0,0.111111111,0,0,0
1591,13,0,0,0,0,0,0,1,0,0,0,0,0
1591,13,0,0,0,0,0,0,1,0,0,0,0,0
1605,57,0,0,0,0,0,0,1,0,0,0,0,0
1605,57,0,0,0,0,0,0,1,0,0,0,0,0
1893,267,0.123595506,0,0,0,0,0,1,0,0,0,0,0
1893,267,0.123595506,0,0,0,0,0,1,0,0,0,0,0
1973,224,0.415178571,0,0,0,0,0,1,0,0,0,0,0
1973,224,0.415178571,0,0,0,0,0,1,0,0,0,0,0
1997,233,0,0,0,0,0,0,0.991416309,0,0,0,0,0.008583691
1997,233,0,0,0,0,0,0,0.991416309,0,0,0,0,0.008583691
2367,16,0,0,0,1,0.0625,0,0,0,0,0,0,0
2367,16,0,0,0,1,0.0625,0,0,0,0,0,0,0
2479,6,0.166666667,0,0,0.833333333,0,0,0.166666667,0,0.166666667,0,0,0.166666667
2479,6,0.166666667,0,0,0.833333333,0,0.166666667,0.166666667,0,0.166666667,0,0,0.166666667
2830,1,0,0,0,0,1,0,0,0,0,0,0,0
2830,1,0,0,0,0,1,0,0,0,0,0,0,0
2905,8,0,0,0,0.75,0.75,0,0.75,0,0,0,0,0
2905,8,0,0,0,0.75,0.75,0,0.75,0,0,0,0,0
3342,18,0,0.055555556,0.277777778,0.722222222,0.666666667,0,0.5,0,0,0,0.111111111,0
3342,18,0,0.055555556,0.277777778,0.722222222,0.666666667,0,0.5,0,0,0,0.111111111,0
4077,2,0,0,0,0,0,0,1,0,0,0,0,0
4077,2,0,0,0,0,0,0,1,0,0,0,0,0
436,10,0.3,0,0.3,0.5,0.5,0.3,0.8,0,0.3,0.5,0.3,0.3
682,21,0.095238095,0,0,0,0,0,1,0,0,0,0,0
1325,32,0,0,0,0,0,0,1,0,0,0,0,0
1325,32,0,0,0,0,0,0,1,0,0,0,0,0
1589,18,0.166666667,0,0,0,0,0,0.888888889,0,0.111111111,0,0,0
1589,18,0.166666667,0,0,0,0,0,0.888888889,0,0.111111111,0,0,0
1591,13,0,0,0,0,0,0,1,0,0,0,0,0
1591,13,0,0,0,0,0,0,1,0,0,0,0,0
1605,57,0,0,0,0,0,0,1,0,0,0,0,0
1605,57,0,0,0,0,0,0,1,0,0,0,0,0
1893,267,0.123595506,0,0,0,0,0,1,0,0,0,0,0
1893,267,0.123595506,0,0,0,0,0,1,0,0,0,0,0
1973,224,0.415178571,0,0,0,0,0,1,0,0,0,0,0
1973,224,0.415178571,0,0,0,0,0,1,0,0,0,0,0
1997,233,0,0,0,0,0,0,0.991416309,0,0,0,0,0.008583691
1997,233,0,0,0,0,0,0,0.991416309,0,0,0,0,0.008583691
2367,16,0,0,0,1,0.0625,0,0,0,0,0,0,0
2367,16,0,0,0,1,0.0625,0,0,0,0,0,0,0
2479,6,0.166666667,0,0,0.833333333,0,0,0.166666667,0,0.166666667,0,0,0.166666667
2479,6,0.166666667,0,0,0.833333333,0,0.166666667,0.166666667,0,0.166666667,0,0,0.166666667
2830,1,0,0,0,0,1,0,0,0,0,0,0,0
2830,1,0,0,0,0,1,0,0,0,0,0,0,0
2905,8,0,0,0,0.75,0.75,0,0.75,0,0,0.75,0,0
2905,8,0,0,0,0.75,0.75,0,0.75,0,0,0.75,0,0
3342,18,0,0.055555556,0.277777778,0.722222222,0.666666667,0,0.5,0,0,0,0.111111111,0
3342,18,0,0.055555556,0.277777778,0.722222222,0.666666667,0,0.5,0,0,0,0.111111111,0
4077,2,0,0,0,0,0,0,1,0,0,0,0,0
4077,2,0,0,0,0,0,0,1,0,0,0,0,0
321,10,0,0,0,0,0,0,0,0,0,0,0,1
399,20,0.9,0,0,0,0,0,1,0,0,0,0,0
662,3,0,0,0,1,1,0.333333333,0,0,0.333333333,0,0.333333333,0.333333333
942,20,0,0.35,0.35,0.95,0.95,0,0.05,0.05,0.35,0,0,0.2
942,20,0,0.35,0.35,0.95,0.95,0.4,0.05,0.05,0.35,0,0,0.2
1328,32,0,0,0,0,0,0,1,0,0,0,0,0
1328,32,0,0,0,0,0,0,1,0,0,0,0,0
1376,22,0.681818182,0,0,0,0,0,0.363636364,0,0.045454545,0,0,0
1376,22,0.681818182,0,0,0,0,0.272727273,0.363636364,0,0.045454545,0,0,0
1381,9,0,0,0,0,0,0,1,0,0,0,0,0
1381,9,0,0,0,0,0,0,1,0,0,0,0,0
1458,44,0.181818182,0,0,0,0,0,0.863636364,0,0.045454545,0,0,0
1458,49,0.163265306,0,0,0,0,0.285714286,0.775510204,0,0.040816327,0,0,0
1551,4,0,0,0,0,0,0,1,0,0,0,0,0
1551,10,0,0,0,0,0,0.6,0.4,0,0,0,0,0
1728,4,0,0,0,0,0,0,1,0,0,0,0,0
1728,4,0,0,0,0,0,0,1,0,0,0,0,0
1754,9,1,0,0,0,0,0,0,0,0,0,0,0
1754,9,1,0,0,0,0,0,0,0,0,0,0,0
2060,294,0.115646259,0,0,0,0,0,0.986394558,0,0,0,0,0
2060,294,0.115646259,0,0,0,0,0,0.986394558,0,0,0,0,0
2076,119,0.109243697,0,0,0,0,0,0.966386555,0,0,0,0,0
2076,119,0.109243697,0,0,0,0,0,0.966386555,0,0,0,0,0
2382,17,0,0.117647059,0.117647059,1,0.235294118,0,0,0,0,0,0.058823529,0
2382,17,0,0.117647059,0.117647059,1,0.235294118,0,0,0,0,0,0.058823529,0
2610,4,0,0,0,0,0,0,1,0,0,0,0,0
2610,4,0,0,0,0,0,0,1,0,0,0,0,0
2686,9,0.444444444,0,0,0,0,0,1,0,0.444444444,0,0,0.111111111
2686,9,0.444444444,0,0,0,0,0.111111111,1,0,0.444444444,0,0,0.111111111
2703,1,0,0,0,0,0,1,0,0,0,0,0,0
3594,3,0,0,0,0,0,0,1,0,0,0,0,0
3594,3,0,0,0,0,0,0,1,0,0,0,0,0
4204,1,0,0,0,0,0,0,1,0,0,0,0,0
4204,1,0,0,0,0,0,0,1,0,0,0,0,0
321,10,0,0,0,0,0,0,0,0,0,0,0,1
399,20,0.9,0,0,0,0,0,1,0,0,0,0,0
662,3,0,0,0,1,1,0.333333333,0,0,0.333333333,0.333333333,0.333333333,0.333333333
942,20,0,0.35,0.35,0.95,0.95,0,0.05,0.05,0.35,0.7,0,0.2
942,20,0,0.35,0.35,0.95,0.95,0.4,0.05,0.05,0.35,0.7,0,0.2
1328,32,0,0,0,0,0,0,1,0,0,0,0,0
1328,32,0,0,0,0,0,0,1,0,0,0,0,0
1376,22,0.681818182,0,0,0,0,0,0.363636364,0,0.045454545,0,0,0
1376,22,0.681818182,0,0,0,0,0.272727273,0.363636364,0,0.045454545,0,0,0
1381,9,0,0,0,0,0,0,1,0,0,0,0,0
1381,9,0,0,0,0,0,0,1,0,0,0,0,0
1458,44,0.181818182,0,0,0,0,0,0.863636364,0,0.045454545,0,0,0
1458,49,0.163265306,0,0,0,0,0.285714286,0.775510204,0,0.040816327,0,0,0
1551,4,0,0,0,0,0,0,1,0,0,0,0,0
1551,10,0,0,0,0,0,0.6,0.4,0,0,0,0,0
1728,4,0,0,0,0,0,0,1,0,0,0,0,0
1728,4,0,0,0,0,0,0,1,0,0,0,0,0
1754,9,1,0,0,0,0,0,0,0,0,0,0,0
1754,9,1,0,0,0,0,0,0,0,0,0,0,0
2060,294,0.115646259,0,0,0,0,0,0.986394558,0,0,0,0,0
2060,294,0.115646259,0,0,0,0,0,0.986394558,0,0,0,0,0
2076,119,0.109243697,0,0,0,0,0,0.966386555,0,0,0,0,0
2076,119,0.109243697,0,0,0,0,0,0.966386555,0,0,0,0,0
2382,17,0,0.117647059,0.117647059,1,0.235294118,0,0,0,0,0.058823529,0.058823529,0
2382,17,0,0.117647059,0.117647059,1,0.235294118,0,0,0,0,0.058823529,0.058823529,0
2610,4,0,0,0,0,0,0,1,0,0,0,0,0
2610,4,0,0,0,0,0,0,1,0,0,0,0,0
2686,9,0.444444444,0,0,0,0,0,1,0,0.444444444,0,0,0.111111111
2686,9,0.444444444,0,0,0,0,0.111111111,1,0,0.444444444,0,0,0.111111111
2703,1,0,0,0,0,0,1,0,0,0,0,0,0
3594,3,0,0,0,0,0,0,1,0,0,0,0,0
3594,3,0,0,0,0,0,0,1,0,0,0,0,0
4204,1,0,0,0,0,0,0,1,0,0,0,0,0
4204,1,0,0,0,0,0,0,1,0,0,0,0,0
224,2,0,0,0,0,0,0,1,0,0,0,0,0
515,10,0.5,0,0,0,0,0.5,0.8,0,0.5,0,0,0.5
697,11,0,0,0,0,0,0,1,0,0,0,0,0
992,2,0,0,0,0,0,0,1,0,0,0,0,0
992,2,0,0,0,0,0,0,1,0,0,0,0,0
1708,3,0,0,0,0,0,0,1,0,0,0,0,0
1708,3,0,0,0,0,0,0,1,0,0,0,0,0
1962,266,0.112781955,0,0,0,0,0,1,0,0,0,0,0
1962,266,0.112781955,0,0,0,0,0,1,0,0,0,0,0
2098,129,0.364341085,0,0,0,0,0,0.891472868,0,0,0,0,0
2098,129,0.364341085,0,0,0,0,0,0.891472868,0,0,0,0,0
2894,2,0,0,0,1,1,0,0.5,0,0.5,0,0.5,0
2894,2,0,0,0,1,1,1,0.5,0,0.5,0,0.5,0
3248,2,0,0,0,1,1,0,1,0,0.5,0,1,0
3248,2,0,0,0,1,1,0.5,1,0,0.5,0,1,0
3977,2,0,0,0,0,0,0,1,0,0,0,0,0
3977,2,0,0,0,0,0,0,1,0,0,0,0,0
224,2,0,0,0,0,0,0,1,0,0,0,0,0
515,10,0.5,0,0,0,0,0.5,0.8,0,0.5,0,0,0.5
697,11,0,0,0,0,0,0,1,0,0,0,0,0
992,2,0,0,0,0,0,0,1,0,0,0,0,0
992,2,0,0,0,0,0,0,1,0,0,0,0,0
1708,3,0,0,0,0,0,0,1,0,0,0,0,0
1708,3,0,0,0,0,0,0,1,0,0,0,0,0
1962,266,0.112781955,0,0,0,0,0,1,0,0,0,0,0
1962,266,0.112781955,0,0,0,0,0,1,0,0,0,0,0
2098,129,0.364341085,0,0,0,0,0,0.891472868,0,0,0,0,0
2098,129,0.364341085,0,0,0,0,0,0.891472868,0,0,0,0,0
2894,2,0,0,0,1,1,0,0.5,0,0.5,1,0.5,0
2894,2,0,0,0,1,1,1,0.5,0,0.5,1,0.5,0
3248,2,0,0,0,1,1,0,1,0,0.5,1,1,0
3248,2,0,0,0,1,1,0.5,1,0,0.5,1,1,0
3977,2,0,0,0,0,0,0,1,0,0,0,0,0
3977,2,0,0,0,0,0,0,1,0,0,0,0,0
1024,2,0,0,0,0,0,0,0,0,0,0,0,1
1024,2,0,0,0,0,0,0,0,0,0,0,0,1
1033,2,0.5,0.5,0.5,0.5,1,0,1,0,0.5,0,0.5,0
1033,2,0.5,0.5,0.5,0.5,1,0.5,1,0,0.5,0,0.5,0
1408,66,0.060606061,0,0.015151515,0.045454545,0,0,0.909090909,0.03030303,0,0,0,0
1408,68,0.058823529,0,0.014705882,0.044117647,0,0.088235294,0.882352941,0.029411765,0,0,0,0
1702,139,0,0,0,0,0,0,1,0,0,0,0,0
1702,139,0,0,0,0,0,0,1,0,0,0,0,0
1966,242,0.111570248,0,0,0,0,0,1,0,0,0,0,0
1966,242,0.111570248,0,0,0,0,0,1,0,0,0,0,0
2017,305,0.049180328,0,0,0,0,0,0.990163934,0,0,0,0,0
2017,305,0.049180328,0,0,0,0,0,0.990163934,0,0,0,0,0
2122,2,0,0,0,0,0,0,0,0,0,0,0,1
2122,2,0,0,0,0,0,0,0,0,0,0,0,1
2549,6,0,0,0,0.333333333,0.333333333,0,1,0,0,0,0.333333333,0
2549,6,0,0,0,0.333333333,0.333333333,0,1,0,0,0,0.333333333,0
2622,11,0.454545455,0.363636364,0.454545455,0.909090909,0.818181818,0,0.909090909,0,0.636363636,0,0.727272727,0.545454545
2622,11,0.454545455,0.363636364,0.454545455,0.909090909,0.818181818,0.636363636,0.909090909,0,0.636363636,0,0.727272727,0.545454545
2680,8,0.5,0,0,0,0,0,1,0,0.5,0,0,0.125
2680,8,0.5,0,0,0,0,0,1,0,0.5,0,0,0.125
2793,1,0,0,0,0,0,0,1,0,0,0,0,0
2793,1,0,0,0,0,0,0,1,0,0,0,0,0
3441,3,0,0,0,0,0,0,1,0,0,0,0,0
3441,3,0,0,0,0,0,0,1,0,0,0,0,0
3623,1,0,0,0,0,0,0,1,0,0,0,0,0
3623,1,0,0,0,0,0,0,1,0,0,0,0,0
3877,1,0,0,0,0,0,0,1,0,0,0,0,0
3877,1,0,0,0,0,0,0,1,0,0,0,0,0
3961,1,1,0,0,0,0,0,1,0,0,0,0,0
3961,1,1,0,0,0,0,0,1,0,0,0,0,0
4199,2,0,0,0,0,0,0,1,0,0,0,0,0
4199,2,0,0,0,0,0,0,1,0,0,0,0,0
4323,5,0,0,0,0,0,0,1,0,0,0,0,0
4323,5,0,0,0,0,0,0,1,0,0,0,0,0
1024,2,0,0,0,0,0,0,0,0,0,0,0,1
1024,2,0,0,0,0,0,0,0,0,0,0,0,1
1033,2,0.5,0.5,0.5,0.5,1,0,1,0,0.5,0,0.5,0
1033,2,0.5,0.5,0.5,0.5,1,0.5,1,0,0.5,0,0.5,0
1408,66,0.060606061,0,0.015151515,0.045454545,0,0,0.909090909,0.03030303,0,0,0,0
1408,68,0.058823529,0,0.014705882,0.044117647,0,0.088235294,0.882352941,0.029411765,0,0,0,0
1702,139,0,0,0,0,0,0,1,0,0,0,0,0
1702,139,0,0,0,0,0,0,1,0,0,0,0,0
1966,242,0.111570248,0,0,0,0,0,1,0,0,0,0,0
1966,242,0.111570248,0,0,0,0,0,1,0,0,0,0,0
2017,305,0.049180328,0,0,0,0,0,0.990163934,0,0,0,0,0
2017,305,0.049180328,0,0,0,0,0,0.990163934,0,0,0,0,0
2122,2,0,0,0,0,0,0,0,0,0,0,0,1
2122,2,0,0,0,0,0,0,0,0,0,0,0,1
2549,6,0,0,0,0.333333333,0.333333333,0,1,0,0,0.333333333,0.333333333,0
2549,6,0,0,0,0.333333333,0.333333333,0,1,0,0,0.333333333,0.333333333,0
2622,11,0.454545455,0.363636364,0.454545455,0.909090909,0.818181818,0,0.909090909,0,0.636363636,0.727272727,0.727272727,0.545454545
2622,11,0.454545455,0.363636364,0.454545455,0.909090909,0.818181818,0.636363636,0.909090909,0,0.636363636,0.727272727,0.727272727,0.545454545
2680,8,0.5,0,0,0,0,0,1,0,0.5,0,0,0.125
2680,8,0.5,0,0,0,0,0,1,0,0.5,0,0,0.125
2793,1,0,0,0,0,0,0,1,0,0,0,0,0
2793,1,0,0,0,0,0,0,1,0,0,0,0,0
3441,3,0,0,0,0,0,0,1,0,0,0,0,0
3441,3,0,0,0,0,0,0,1,0,0,0,0,0
3623,1,0,0,0,0,0,0,1,0,0,0,0,0
3623,1,0,0,0,0,0,0,1,0,0,0,0,0
3877,1,0,0,0,0,0,0,1,0,0,0,0,0
3877,1,0,0,0,0,0,0,1,0,0,0,0,0
3961,1,1,0,0,0,0,0,1,0,0,0,0,0
3961,1,1,0,0,0,0,0,1,0,0,0,0,0
4199,2,0,0,0,0,0,0,1,0,0,0,0,0
4199,2,0,0,0,0,0,0,1,0,0,0,0,0
4323,5,0,0,0,0,0,0,1,0,0,0,0,0
4323,5,0,0,0,0,0,0,1,0,0,0,0,0
689,14,0,0,0,0,0,0,1,0,0,0,0,0
812,3,1,0,0,0,0,1,0.333333333,0,0.666666667,0,0,0.333333333
1447,6,0,0,0,0,0,1,0,0,0,0,0,0
1597,2,0,0,0,0,0,0,1,0,0,0,0,1
1597,2,0,0,0,0,0,0,1,0,0,0,0,1
1600,43,0.046511628,0,0,0,0,0,0.906976744,0,0.093023256,0,0,0
1600,43,0.046511628,0,0,0,0,0,0.906976744,0,0.093023256,0,0,0
1922,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
1922,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
1990,231,0,0,0,0,0,0,1,0,0,0,0,0
1990,231,0,0,0,0,0,0,1,0,0,0,0,0
2120,2,0,0,0,0,0,0,0,0,0,0,0,1
2120,2,0,0,0,0,0,0,0,0,0,0,0,1
2282,1,0,0,0,0,0,0,1,0,0,0,0,0
2282,1,0,0,0,0,0,0,1,0,0,0,0,0
2346,21,0,0,0,0.80952381,0,0,0.19047619,0,0,0,0,0
2346,21,0,0,0,0.80952381,0,0,0.19047619,0,0,0,0,0
2530,5,0.6,0,0,0.4,0,0,0,0,0,0,0,0
2530,5,0.6,0,0,0.4,0,0.6,0,0,0,0,0,0
2811,1,0,0,0,0,0,0,1,0,0,0,0,0
2811,1,0,0,0,0,0,0,1,0,0,0,0,0
3583,1,0,0,0,0,0,0,1,0,0,0,0,0
3583,1,0,0,0,0,0,0,1,0,0,0,0,0
3693,2,0,0,1,1,1,0,0,0,0,0,0,0
3693,2,0,0,1,1,1,0,0,0,0,0,0,0
3892,1,1,0,1,1,0,0,0,0,0,0,1,0
3892,1,1,0,1,1,0,1,0,0,0,0,1,0
4284,6,0,0,0,0,0,0,1,0,0.833333333,0,0,0
4284,6,0,0,0,0,0,0,1,0,0.833333333,0,0,0
689,14,0,0,0,0,0,0,1,0,0,0,0,0
812,3,1,0,0,0,0,1,0.333333333,0,0.666666667,0,0,0.333333333
1447,6,0,0,0,0,0,1,0,0,0,0,0,0
1597,2,0,0,0,0,0,0,1,0,0,0,0,1
1597,2,0,0,0,0,0,0,1,0,0,0,0,1
1600,43,0.046511628,0,0,0,0,0,0.906976744,0,0.093023256,0,0,0
1600,43,0.046511628,0,0,0,0,0,0.906976744,0,0.093023256,0,0,0
1922,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
1922,164,0.164634146,0,0,0,0,0,1,0,0,0,0,0
1990,231,0,0,0,0,0,0,1,0,0,0,0,0
1990,231,0,0,0,0,0,0,1,0,0,0,0,0
2120,2,0,0,0,0,0,0,0,0,0,0,0,1
2120,2,0,0,0,0,0,0,0,0,0,0,0,1
2282,1,0,0,0,0,0,0,1,0,0,0,0,0
2282,1,0,0,0,0,0,0,1,0,0,0,0,0
2346,21,0,0,0,0.80952381,0,0,0.19047619,0,0,0,0,0
2346,21,0,0,0,0.80952381,0,0,0.19047619,0,0,0,0,0
2530,5,0.6,0,0,0.4,0,0,0,0,0,0.4,0,0
2530,5,0.6,0,0,0.4,0,0.6,0,0,0,0.4,0,0
2811,1,0,0,0,0,0,0,1,0,0,0,0,0
2811,1,0,0,0,0,0,0,1,0,0,0,0,0
3583,1,0,0,0,0,0,0,1,0,0,0,0,0
3583,1,0,0,0,0,0,0,1,0,0,0,0,0
3693,2,0,0,1,1,1,0,0,0,0,0,0,0
3693,2,0,0,1,1,1,0,0,0,0,0,0,0
3892,1,1,0,1,1,0,0,0,0,0,0,1,0
3892,1,1,0,1,1,0,1,0,0,0,0,1,0
4284,6,0,0,0,0,0,0,1,0,0.833333333,0,0,0
4284,6,0,0,0,0,0,0,1,0,0.833333333,0,0,0
82,8,0,0.5,0.5,0.5,0.5,0.375,0.625,0,0.25,0,0.25,0
169,1,1,0,0,0,0,0,0,0,0,0,0,0
252,13,0.692307692,0,0,0,0,0,1,0,0,0,0,0
319,10,0,0,0,0,0,0,0,0,0,0,0,1
416,18,0.833333333,0,0,0,0,0,1,0,0,0,0,0
441,11,0,0,0,0.454545455,0.454545455,0,0.636363636,0,0.272727273,0,0,0
775,2,0,0,0,0,0,0,1,0,0,0,0,0
821,5,0.4,0,0,0,0,0,0.8,0,0,0,0,0
821,5,0.4,0,0,0,0,0,0.8,0,0,0,0,0
848,5,0.8,0,0,0.4,0.4,0,0.4,0,0,0,0,0
848,5,0.8,0,0,0.4,0.4,0.2,0.4,0,0,0,0,0
958,26,0.153846154,0.153846154,0.153846154,0.846153846,0.615384615,0,0.5,0.076923077,0.076923077,0,0,0.076923077
958,29,0.137931034,0.137931034,0.137931034,0.75862069,0.551724138,0.379310345,0.448275862,0.068965517,0.068965517,0,0,0.068965517
1387,9,0.111111111,0,0,0,0,0,0.888888889,0,0.111111111,0,0,0
1387,9,0.111111111,0,0,0,0,0.111111111,0.888888889,0,0.111111111,0,0,0
1475,22,0,0,0,0,0,0,1,0,0,0,0,0
1475,24,0,0,0,0,0,0.208333333,0.916666667,0,0,0,0,0
1544,4,1,0,0,0,0,0,0,0,0.25,0,0,0
1544,4,1,0,0,0,0,0.25,0,0,0.25,0,0,0
1545,11,0,0,0,0,0,0,1,0,0,0,0,0
1545,11,0,0,0,0,0,0,1,0,0,0,0,0
1579,59,0,0,0,0,0,0,1,0,0,0,0,0
1579,59,0,0,0,0,0,0,1,0,0,0,0,0
1645,10,0.4,0,0,0,0,0,0.9,0,0,0,0,0
1645,10,0.4,0,0,0,0,0,0.9,0,0,0,0,0
1755,9,1,0,0,0,0,0,0,0,0,0,0,0
1755,9,1,0,0,0,0,0,0,0,0,0,0,0
1771,94,0,0,0,0,0,0,1,0,0,0,0,0
1771,94,0,0,0,0,0,0,1,0,0,0,0,0
2258,22,0,0,0,0.590909091,0.590909091,0,0.681818182,0,0,0,0,0
2258,22,0,0,0,0.590909091,0.590909091,0,0.681818182,0,0,0,0,0
2444,1,0,0,0,0,0,0,1,0,0,0,0,0
2444,1,0,0,0,0,0,0,1,0,0,0,0,0
2574,2,1,0,0,0,0,0,1,0,1,0,0,0
2574,2,1,0,0,0,0,0.5,1,0,1,0,0,0
2629,11,0.181818182,0,0,0.909090909,0.909090909,0,1,0,0.727272727,0,0.909090909,0.363636364
2629,11,0.181818182,0,0,0.909090909,0.909090909,0.636363636,1,0,0.727272727,0,0.909090909,0.363636364
2664,1,0,0,0,0,0,0,1,0,0,0,0,0
2664,1,0,0,0,0,0,0,1,0,0,0,0,0
2857,1,0,0,0,0,0,1,0,0,0,0,0,0
2866,1,1,0,0,0,0,0,1,0,1,0,0,0
2866,1,1,0,0,0,0,0,1,0,1,0,0,0
2951,3,0,0,0.333333333,1,0.333333333,0,0,0,0,0,0.333333333,0
2951,3,0,0,0.333333333,1,0.333333333,0,0,0,0,0,0.333333333,0
3150,4,1,0,0,0,0,0,0.5,0,1,0,0,0.5
3150,4,1,0,0,0,0,1,0.5,0,1,0,0,0.5
3253,1,0,0,0,0,0,0,0,0,0,0,1,0
3253,1,0,0,0,0,0,0,0,0,0,0,1,0
3330,11,0,0.090909091,0.090909091,0.727272727,0.727272727,0,0.272727273,0,0,0,0,0
3330,11,0,0.090909091,0.090909091,0.727272727,0.727272727,0,0.272727273,0,0,0,0,0
82,8,0,0.5,0.5,0.5,0.5,0.375,0.625,0,0.25,0.25,0.25,0
169,1,1,0,0,0,0,0,0,0,0,0,0,0
252,13,0.692307692,0,0,0,0,0,1,0,0,0,0,0
319,10,0,0,0,0,0,0,0,0,0,0,0,1
416,18,0.833333333,0,0,0,0,0,1,0,0,0,0,0
441,11,0,0,0,0.454545455,0.454545455,0,0.636363636,0,0.272727273,0.454545455,0,0
